Date,"Korea, South",Germany,United Kingdom,US,France
2020-02-15,0.23405872357830537,0.1909673813151451,0.41245610969835894,0.039274609918456514,0.13788135282013558
2020-02-16,0.23405872357830537,0.1909673813151451,0.4271866850447289,0.039274609918456514,0.13788135282013558
2020-02-17,0.23405872357830537,0.1909673813151451,0.4419172603910988,0.039274609918456514,0.13788135282013558
2020-02-18,0.23405872357830537,0.1909673813151451,0.4566478357374688,0.039274609918456514,0.13788135282013558
2020-02-19,0.23405872357830537,0.1909673813151451,0.4566478357374688,0.039274609918456514,0.13788135282013558
2020-02-20,0.23405872357830537,0.1909673813151451,1.5319798360224761,0.039274609918456514,0.13788135282013558
2020-02-21,0.23405872357830537,0.1909673813151451,3.005037370659472,0.04531685759821905,0.13788135282013558
2020-02-22,0.23405872357830537,0.1909673813151451,6.378339124978193,0.04531685759821905,0.13788135282013558
2020-02-23,0.23405872357830537,0.1909673813151451,8.867806358514716,0.04531685759821905,0.13788135282013558
2020-02-24,0.23405872357830537,0.1909673813151451,12.270569263526177,0.04531685759821905,0.19916195407352913
2020-02-25,0.2730685108413563,0.20290284264734165,14.391772113403453,0.04531685759821905,0.19916195407352913
2020-02-26,0.35108808536745806,0.3222574559693073,18.57525551177252,0.04531685759821905,0.19916195407352913
2020-02-27,0.741185957997967,0.5490312212810422,26.01419606168935,0.04833798143810033,0.22980225470022594
2020-02-28,1.1117789369969504,0.5729021439454353,34.4253545844666,0.04833798143810033,0.3064030062669679
2020-02-29,1.9504893631525446,0.9429014452435289,46.40131234106538,0.07250697215715049,0.3523634572070131
2020-03-01,2.5356361720983083,1.551609973185554,55.033429494038174,0.0906337151964381,0.5515254112805423
2020-03-02,3.7254346836213608,1.8977383518192543,63.857044126513784,0.16011956351370735,0.6128060125339359
2020-03-03,3.9789983008311913,2.3393504211105274,76.39276374627462,0.22054204031133273,0.7813276659807682
2020-03-04,5.617409365879329,3.127090869035501,82.80056402194556,0.3141968793476521,1.317532926947962
2020-03-05,7.41185957997967,5.752892362118746,89.67974270870032,0.525675548139341,1.777137436348414
2020-03-06,12.795210222280692,7.996759092571701,97.11868325861715,0.6706894924536421,2.512504651389137
2020-03-07,18.705192992632902,9.536433604425058,103.71798101379089,1.018118734039988,3.171271114863118
2020-03-08,22.15755916541291,12.412879785484431,107.7394280833499,1.3625268517864528,4.197721185857461
2020-03-09,23.77646533682952,14.036102526663164,110.15524244015457,1.5679632728983792,4.933088400898184
2020-03-10,34.991779174956655,17.3899671610104,110.67081257727752,2.1480190501555834,5.882937720325785
2020-03-11,44.72472109708785,22.772860221831053,114.23561181109905,3.3504263384283286,7.031948993826914
2020-03-12,44.72472109708785,24.80188864830447,115.91489740058523,4.715974314054663,7.031948993826914
2020-03-13,71.79751345764517,43.86282039582239,117.53526068868592,6.5165641226239,12.286760551305413
2020-03-14,87.6940017673384,54.72409020812127,119.1114322507475,8.670625420459245,17.526251958470564
2020-03-15,88.39617793807334,69.1659984200791,120.23095597707163,8.966695556767611,17.541572108783914
2020-03-16,130.35120413948457,86.79467480773344,121.32101855270301,13.172099941882339,23.76155313600336
2020-03-17,150.48025436721883,110.48656555214363,122.55838688179807,18.55272150071088,30.02749461416286
2020-03-18,177.96264949403817,147.1284318419871,123.92833038901048,26.930297908701643,40.47583712786646
2020-03-19,213.96868313783415,182.85126760925144,126.16737784165873,42.75796570583962,41.60952825105424
2020-03-20,248.84343295100166,236.89503652143748,127.4489378967929,58.84847127704727,61.49508335778047
2020-03-21,282.0992765927526,265.12240257208236,129.6143324727093,77.99937529805463,77.62720163773633
2020-03-22,316.8179872568678,296.87072971572525,132.0006856788212,101.98105633903216,88.01426355018653
2020-03-23,392.4969745471866,346.79676446830354,132.0006856788212,132.46117475959431,103.04333100758132
2020-03-24,441.23970373236864,393.703127503836,133.12020940514535,163.46696872829577,125.07370715817629
2020-03-25,499.3252769670514,445.4672233015725,134.59326693978232,199.52710288111862,147.68624902067853
2020-03-26,576.3891117052085,524.4203000140528,136.1252467758048,254.0160924572172,180.96161550127124
2020-03-27,651.5024570802129,607.1688534301717,137.46572913232447,308.9219971232194,225.8956163703221
2020-03-28,743.2339718292772,688.6164415610809,139.6163931328945,368.74024915286856,265.2224422246874
2020-03-29,794.0052099521379,741.1324714227459,141.16310354426335,426.5645594481961,303.03257319803123
2020-03-30,881.0360453360045,798.3033312039674,142.31208842128018,491.5066375102839,343.9833349856115
2020-03-31,1030.385015872595,857.0616073423712,144.15341033957645,570.0890897094356,390.3727501344305
2020-04-01,1126.388102326963,929.4382448608112,145.6411984495598,647.1065997595288,457.53628910814984
2020-04-02,1168.9087704436886,1012.0555082022759,146.95221965538673,738.9457433680795,523.5354966580547
2020-04-03,1271.7580745627224,1088.024719581707,148.21904913517454,835.446481061567,592.7212954731361
2020-04-04,1355.5901073910186,1146.9023503334327,149.60372321773335,935.6390320873895,650.7540248600998
2020-04-05,1392.883464014495,1195.014194963517,150.7968998207893,1019.8498380002401,742.0468005773429
2020-04-06,1469.5572008800218,1233.816379754488,151.48923686206868,1109.3868852428013,800.9221382315408
2020-04-07,1544.0658945524492,1285.007573408279,152.18157390334807,1202.3831192820264,857.1470898815295
2020-04-08,1620.017950353609,1352.2400270925425,152.96229439670566,1298.1346182632235,941.7909203627794
2020-04-09,1704.0645370118523,1410.5447557003226,153.53678683521412,1403.136798442137,1009.1689414408855
2020-04-10,1789.3399319688815,1458.1672464157868,153.9345123695661,1504.3474682019994,1142.959814127357
2020-04-11,1850.2927245673986,1490.834604082009,154.3764296299572,1595.0265002560357,1223.6816861283899
2020-04-12,2373.979613680225,1525.99647316666,154.84780804104105,1681.3067759992048,1305.3687275991635
2020-04-13,2445.7966320315018,1552.469326401472,155.2160724247003,1757.720061281322,1372.225863566616
2020-04-14,2542.755458273815,1567.8302651360088,155.61379795905228,1839.396144292512,1453.0396564695286
2020-04-15,2605.5612157673268,1608.3392208974842,156.01152349340427,1927.3984606244135,1524.0945136228383
2020-04-16,2849.17733722508,1643.489154520803,156.3355961510244,2021.9535945650173,1595.5170543836687
2020-04-17,2888.362668530814,1687.638425988598,156.65966880864454,2120.8168511012923,1681.6775797459402
2020-04-18,2888.4016783180778,1710.8528982797204,156.9248191648792,2206.3780993705695,1766.627813233457
2020-04-19,2984.4632794533404,1732.8380180536265,157.04266376765017,2285.102544390196,1856.3732537690519
2020-04-20,3030.9239360836336,1755.2886208194882,157.23416124715297,2367.7030912963896,1928.1328378367757
2020-04-21,3085.0500159111166,1769.9214964127611,157.3667364252703,2444.7326858418423,1994.2546065891872
2020-04-22,3042.3733086453394,1798.0533787727486,157.52877275408036,2529.9313992503344,2062.6743978886016
2020-04-23,3087.683176551373,1827.6652583379284,157.73500080892956,2633.262897945793,2133.2696505325107
2020-04-24,3119.846746149758,1849.9845710291359,157.88230656239324,2742.9025032189243,2215.906541322712
2020-04-25,3152.8490261742995,1868.0548594860816,158.02961231585695,2842.360921151656,2291.419562217206
2020-04-26,3164.083844906058,1883.0577343806524,158.17691806932066,2926.0097980302885,2359.8699938172467
2020-04-27,3237.090661768858,1894.8499701768628,158.38314612416983,2993.91257745546,2425.9151618180917
2020-04-28,3297.3607830902715,1908.6234925542176,158.51572130228715,3068.005639628548,2487.226403372112
2020-04-29,3248.403500075143,1928.0424881417014,158.57464360367263,3150.8086018320137,2549.9011383040206
2020-04-30,3263.149199660576,1945.5876163000305,158.70721878178995,3240.6598459539227,2642.4348461966447
2020-05-01,3263.2662290223648,1958.334689002816,158.79560223386818,3343.8674785719463,2737.481058740658
2020-05-02,3286.9256649974054,1968.9572495884713,158.987099713371,3432.06918907728,2811.247582499431
2020-05-03,3294.864156705436,1977.2762661370123,159.10494431614197,3509.3706847683225,2877.7676751599893
2020-05-04,3307.69837671498,1983.1007712671242,159.14913604218106,3577.270443069654,2938.8950749102496
2020-05-05,3329.231779284184,1993.3055907061523,159.17859719287378,3650.3363231371827,3006.472257942429
2020-05-06,3398.22058805889,2007.0910485448394,159.2375194942593,3726.6378268372237,3100.1702972588682
2020-05-07,3411.756984239168,2022.2252135140643,159.41428639841573,3810.8728017407934,3186.238901719259
2020-05-08,3436.801267662047,2036.0464777367483,159.67943675465037,3892.917461860449,3257.5082409769566
2020-05-09,3448.114105968332,2044.830977277245,160.18027631642695,3970.6811894989933,3317.1955465977617
2020-05-10,3454.1996327813677,2051.455158316614,160.6958464535499,4030.432976804165,3377.3118164273405
2020-05-11,3463.0353495964487,2059.7741748651547,161.0935719879019,4087.4657526534434,3436.7999600940725
2020-05-12,3478.6782742889322,2066.875774357812,161.47656694690752,4153.785463186517,3489.0263525122773
2020-05-13,3475.4599668397304,2077.9399470127582,161.90375363195224,4217.8181829728,3538.724920128779
2020-05-14,3491.258930681266,2082.475422318993,162.30147916630423,4301.2525600588015,3591.656039461398
2020-05-15,3503.664043030916,2091.486695624801,162.58136009788527,4377.686993207798,3646.257055178172
2020-05-16,3503.664043030916,2097.6812000562113,162.7728575773881,4453.520222712657,3699.2188148114174
2020-05-17,3504.8928513297024,2105.0453796981765,162.99381620758362,4510.9336601657615,3753.3602260187904
2020-05-18,3511.8756032497886,2107.2176336606362,163.18531368708645,4576.516216481904,3794.939113969218
2020-05-19,3529.078919432794,2121.8624447152415,163.65669209817025,4638.44321295179,3832.1517590803414
2020-05-20,3544.0391728481736,2130.157590341118,163.83345900232672,4709.777989059066,3824.2006010677133
2020-05-21,3548.9349011496865,2136.698223151162,164.1280705092541,4786.928428558114,3864.4466359408793
2020-05-22,3556.7953732831916,2144.9217560090456,164.4668737422206,4859.849294681329,3914.972491674303
2020-05-23,3563.42703711791,2148.2159433367315,164.83513812587987,4925.791364734417,3960.320136601814
2020-05-24,3563.719610522383,2152.297871112343,165.07082733142178,4988.597508241709,3997.2723391576105
2020-05-25,3570.702362442469,2155.5443165947004,165.35070826300282,5045.908227484256,4022.2595043186816
2020-05-26,3566.4112858435337,2162.705593394018,165.9399312768576,5102.850369618339,4084.3367533883693
2020-05-27,3570.1367205271545,2166.5726828656498,167.10364672922083,5158.336330061598,4115.283457021333
2020-05-28,3635.0099967456085,2174.593312880886,167.9580200993103,5227.326714069127,4144.223220963248
2020-05-29,3645.9132322856312,2183.2584578080605,168.53251253781875,5301.30799466014,4176.380216470967
2020-05-30,3681.587682737691,2186.445225983757,168.93023807217074,5374.558163281901,4201.076298776084
2020-05-31,3686.600440400993,2189.0829629381724,169.44580820929366,5435.370365054871,4230.7514299330405
2020-06-01,3693.2125993420805,2191.279087823297,170.00557007245573,5487.798948172171,4254.95726742813
2020-06-02,3675.6972048609705,2194.680694302973,170.72736826442784,5550.91324631113,4280.3274363470355
2020-06-03,3751.3761921512896,2197.5690759453646,171.3018607029363,5610.976209371809,4309.098678635503
2020-06-04,3697.5231808346475,2201.758422872965,171.8763531414447,5675.3110415420815,4336.8128305523505
2020-06-05,3709.44067084351,2207.1532513951183,172.6276124841096,5751.778707053316,4362.167679320943
2020-06-06,3720.734004256163,2213.4313040558536,173.46725527885266,5820.309880237182,4386.067113809766
2020-06-07,3727.424182771776,2217.011942455513,174.02701714201473,5873.9982719957125,4406.396953275579
2020-06-08,3731.539715328028,2221.296773073771,174.5867790051768,5926.783347726118,4424.98029560567
2020-06-09,3735.6357429906484,2226.0351512226534,175.32330777249527,5981.42641461805,4451.74459820309
2020-06-10,3746.26591001983,2226.226118603968,175.9861836630819,6044.368508698137,4467.171989568633
2020-06-11,3754.5554898132277,2228.2432115691095,176.81109588247864,6113.51599114534,4486.659220767211
2020-06-12,3768.735547483347,2234.628683381835,177.51816349910442,6190.240452182964,4510.2828925503945
2020-06-13,3778.995121533529,2235.118037296455,178.019003060881,6267.399955053532,4532.12942689723
2020-06-14,3786.93361324156,2238.113838090836,178.5493037733503,6326.408545894094,4555.324134471639
2020-06-15,3789.8983570735522,2240.0712537493164,179.05014333512688,6386.734346728843,4570.230640726527
